PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4
62,2025-09-21,12:28:20.93,2,5,"Fitzgibbon, Matt",1000430203,Left,STJ_HAW,"Peterson, Ben",10070106,Right,STJ_HAW,Undefined,2,Bottom,2,2,2,FourSeamFastBall,Sinker,InPlay,Undefined,GroundBall,Out,2,0,,91.3866,-1.632192,3.651159,2437.720099,117.296221,10:00,5.44044,-0.97226,6.02891,-22.08694,11.46095,-20.01076,2.08482,0.74606,83.07822,-5.785845,0.05635,0.416873,97.86745,2.575272,25.906142,3828.992908,,,,87.90591,83.64614,29.37558,0.685052,11.38406,6.71382,0.69736,50,5.30064,-7.60173,-132.47506,-4.49794,20.10922,29.88532,-20.31448,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,fd3a0a50-9707-11f0-bee7-7ff1e5e786b6,90.41698,2.71996,,8.30838,,,,0.73434,1.98015,-0.78099,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,16:28:20.93,2025-09-21T12:28:20.9374720-04:00,2025-09-21T16:28:20.9374720Z,GroundBall,v3,471426,471426,,"Primrose, Blake",827699,Right,STJ_HAW,19eef074-e181-4933-8207-eb3deb1bf25c,54.47045,-133.47975,14.94266,5.44037,-3.81501,-10.15724,0.96428,-8.27777,10.05461,260.003869,0.81488,127.38557,-24.61417,,,,,,,1.99273,6.20226,-13.32522,,,,,,,-0.81166,63.2703,1.31193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,316.487374,-2.47493,2435.446221,0.999067,4:30,0.01649,-0.686363,0.727072,39.516988,19.054997,-15.217451,0.052904,178.350944,-0.998186,1.646746,0.998186,-0.028737,-0.052904,3.033847,3.032593,0.028737,0.028737,-178.350944,-3.032593,0.052904,-1.646746,-3.033847,-0.052904,-0.028737,0.998186,-0.998186
63,2025-09-21,12:32:33.35,1,1,"Veintimilla, Patrick",10148074,Right,STJ_HAW,"Price, Ryan",10094774,Right,STJ_HAW,Undefined,3,Top,0,0,0,FourSeamFastBall,Sinker,FoulBallFieldable,Undefined,Undefined,Undefined,0,0,,90.04171,-2.632528,-3.551246,2128.482722,232.150788,1:45,5.94622,2.65112,7.36765,-19.41529,12.88288,15.39627,1.94559,0.72424,83.35852,-6.352887,-0.713921,0.409035,,,,,,,,,,,,-9.29312,7.94036,-2.45968,50,5.79603,7.62901,-130.91963,-6.48155,-16.30014,24.89496,-18.24666,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,93a17550-9708-11f0-bee7-7ff1e5e786b6,92.14968,,,6.6832,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,16:32:33.35,2025-09-21T12:32:33.3598720-04:00,2025-09-21T16:32:33.3598720Z,,v3,471426,471426,,"Janesko, Jason",806127,Right,STJ_HAW,81407823-9578-4727-80b6-c0fc25dcc09b,53.13428,-131.51427,12.44748,5.94564,-6.04571,-9.12333,-2.64656,8.01836,-8.15007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,221.273664,24.407162,1938.264514,0.910632,1:30,-0.426845,-0.619049,-0.659228,-47.894863,38.62145,15.911956,-0.329919,177.473466,-0.943092,-2.384988,0.943092,-0.041614,0.329919,19.281204,-19.263842,0.041614,-0.041614,-177.473466,19.263842,0.329919,2.384988,-19.281204,-0.329919,0.041614,0.943092,-0.943092
64,2025-09-21,12:32:58.61,1,2,"Veintimilla, Patrick",10148074,Right,STJ_HAW,"Price, Ryan",10094774,Right,STJ_HAW,Undefined,3,Top,0,0,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.45772,0.640094,-2.829164,2148.888694,60.112519,8:00,6.03574,2.64984,6.55954,-49.76306,-3.52721,-9.00394,2.47642,-0.69646,70.25617,-8.632388,-4.464079,0.489396,,,,,,,,,,,,3.75024,-1.53008,-2.45147,50,6.05995,5.86272,-112.38347,-0.14874,4.69975,24.18877,-34.09152,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,a2bdb6c0-9708-11f0-bee7-7ff1e5e786b6,77.01821,,,7.20155,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,16:32:58.61,2025-09-21T12:32:58.6164224-04:00,2025-09-21T16:32:58.6164224Z,,v3,471426,471426,,"Janesko, Jason",806127,Right,STJ_HAW,ac843386-a025-4696-be68-8d44da247aac,53.93829,-113.22795,12.09438,6.04437,1.04146,-17.04576,-2.65329,5.69864,2.34988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,33.665798,59.739476,1082.895133,0.503933,7:00,-0.838818,0.288986,0.461381,26.494292,52.964037,41.127849,-0.655227,122.846864,-0.409743,-39.394478,0.409743,-0.634656,0.655227,57.980399,-40.936863,0.634656,-0.634656,-122.846864,40.936863,0.655227,39.394478,-57.980399,-0.655227,0.634656,0.409743,-0.409743
65,2025-09-21,12:33:17.36,1,3,"Veintimilla, Patrick",10148074,Right,STJ_HAW,"Price, Ryan",10094774,Right,STJ_HAW,Undefined,3,Top,0,0,2,ChangeUp,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.87272,-4.150233,-4.855057,2276.999123,54.22364,7:45,6.21556,2.42337,6.81616,-44.84794,-2.24181,-5.29138,-1.32852,-2.45771,73.73034,-12.410729,-5.819581,0.469794,,,,,,,,,,,,1.13906,0.53201,-2.10792,50,5.93005,10.08726,-116.82723,-9.702,1.53117,27.6203,-31.45891,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,adda1ad0-9708-11f0-bee7-7ff1e5e786b6,80.23183,,,7.14238,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,16:33:17.36,2025-09-21T12:33:17.3628416-04:00,2025-09-21T16:33:17.3628416Z,,v3,471426,471426,,"Janesko, Jason",806127,Right,STJ_HAW,24b269aa-7363-482d-9a7f-aea54fc37424,53.68496,-117.6952,13.81015,6.21941,-8.7134,-15.72946,-2.42416,10.03914,0.76558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,11.434233,75.553968,568.038371,0.249468,6:30,-0.94525,-0.020758,0.325687,12.235703,52.102683,50.205365,-0.635141,124.21263,-0.434292,-39.697769,0.434292,-0.638738,0.635141,55.636791,-39.430479,0.638738,-0.638738,-124.21263,39.430479,0.635141,39.697769,-55.636791,-0.635141,0.638738,0.434292,-0.434292
66,2025-09-21,12:33:41.84,1,4,"Veintimilla, Patrick",10148074,Right,STJ_HAW,"Price, Ryan",10094774,Right,STJ_HAW,Undefined,3,Top,0,1,2,FourSeamFastBall,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,1,0,,90.5472,-1.426477,-2.802966,2111.537818,205.177802,12:45,6.31538,2.49494,7.06036,-16.81765,16.04863,7.01867,3.61673,0.53247,82.15672,-4.699335,-1.517084,0.412617,,,,,,,,,,,,-4.56925,9.3306,-2.32776,50,6.22339,6.17452,-131.4991,-3.65314,-7.9311,30.15166,-15.97846,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,bc701540-9708-11f0-bee7-7ff1e5e786b6,91.34979,,,8.39047,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,16:33:41.84,2025-09-21T12:33:41.8410000-04:00,2025-09-21T16:33:41.8410000Z,,v3,471426,471426,,"Janesko, Jason",806127,Right,STJ_HAW,66b6d7b7-67d2-4849-b572-0e2b269798e1,53.43568,-132.28452,15.07583,6.31313,-3.23692,-7.98923,-2.49129,6.38112,-3.96555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.31803,2.451873,1.18825,1.263623,-3.72188,3.17677,-0.40207,-3.7191,5.12178,-0.34576,66.44094,3.10381,-58.34095,-3.64578,61.00467,-4.39716,5.18022,16.1608,-14.10062,-0.3896,-49.42106,2.82499,High,High,High,,,High,High,High,212.510015,30.311384,1822.880653,0.863295,1:00,-0.528004,-0.476396,-0.703036,-27.383253,38.144031,28.165572,-0.298621,173.45788,-0.948157,-6.242398,0.948157,-0.108735,0.298621,17.48178,-17.374817,0.108735,-0.108735,-173.45788,17.374817,0.298621,6.242398,-17.48178,-0.298621,0.108735,0.948157,-0.948157
67,2025-09-21,12:34:12.88,2,1,"Veintimilla, Patrick",10148074,Right,STJ_HAW,"Gale, Joe",10139876,Right,STJ_HAW,Undefined,3,Top,2,0,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,1,0,,90.85593,-1.87031,-3.795911,2143.12646,194.766454,12:30,6.25953,2.23602,7.17872,-16.98517,15.54434,3.80878,3.14524,-0.89079,82.60154,-5.169202,-3.097916,0.410497,,,,,,,,,,,,-3.16847,9.22875,-2.01596,50,6.14488,8.60669,-131.82753,-4.68771,-5.53407,29.97896,-16.05503,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,cf041850-9708-11f0-bee7-7ff1e5e786b6,91.82145,,,8.25439,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,16:34:12.88,2025-09-21T12:34:12.8815104-04:00,2025-09-21T16:34:12.8815104Z,,v3,471426,471426,,"Janesko, Jason",806127,Right,STJ_HAW,c03b062b-bbf6-487f-b710-eafe939de9e9,53.3176,-132.57984,14.98948,6.25746,-4.28481,-8.02752,-2.23368,8.74557,-2.76703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,210.720614,37.727473,1695.06347,0.79093,1:00,-0.642094,-0.423804,-0.638831,-18.160921,42.267671,25.251876,-0.202782,172.154633,-0.970058,-7.681376,0.970058,-0.133664,0.202782,11.807141,-11.699687,0.133664,-0.133664,-172.154633,11.699687,0.202782,7.681376,-11.807141,-0.202782,0.133664,0.970058,-0.970058
68,2025-09-21,12:34:30.26,2,2,"Veintimilla, Patrick",10148074,Right,STJ_HAW,"Sweeney, Justin",10035659,Right,STJ_HAW,Undefined,3,Top,1,0,0,FourSeamFastBall,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,1,0,,89.79571,-3.044801,-3.533078,2098.647014,206.471661,1:00,6.26139,2.25075,7.1089,-17.82847,15.47225,7.15949,2.00546,-0.36204,82.03239,-6.482299,-2.221263,0.415335,81.75899,-5.976068,60.147858,,,,,15.36042,11.383,54.12655,0.148658,-4.88847,9.53036,-2.04287,50,6.07433,7.79585,-130.28706,-7.35618,-8.36666,28.46705,-15.86274,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,d960d5e0-9708-11f0-bee7-7ff1e5e786b6,90.75194,2.61702,,7.76332,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,16:34:30.26,2025-09-21T12:34:30.2641664-04:00,2025-09-21T16:34:30.2641664Z,GroundBall,v3,471426,471426,,"Janesko, Jason",806127,Right,STJ_HAW,e0e6f9b2-723b-49bf-99c0-33ab601bd67b,53.39039,-131.02575,14.23352,6.25987,-6.94456,-7.93137,-2.24798,8.01296,-4.18333,,0.51388,59.38579,-15.41435,,,,,,,2.61728,-12.50744,-34.30948,,,,,,,-2.95663,103.49203,0.86442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,211.472485,33.937596,1741.13438,0.829646,1:00,-0.577084,-0.462192,-0.673315,-20.510976,44.410633,39.563724,-0.360281,176.497621,-0.931102,-3.266908,0.931102,-0.056987,0.360281,21.153464,-21.11744,0.056987,-0.056987,-176.497621,21.11744,0.360281,3.266908,-21.153464,-0.360281,0.056987,0.931102,-0.931102
69,2025-09-21,12:34:52.50,2,3,"Veintimilla, Patrick",10148074,Right,STJ_HAW,"Sweeney, Justin",10035659,Right,STJ_HAW,Undefined,3,Top,1,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.83619,-1.921668,-4.174688,1725.982578,251.154701,2:15,6.12217,2.68803,6.93661,-34.51443,5.62233,12.84103,1.49147,-0.04862,75.4402,-8.396358,-1.827947,0.455977,,,,,,,,,,,,-8.02508,3.88918,-2.43141,50,5.99017,8.25598,-118.79509,-4.89738,-11.48493,22.44172,-26.60817,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,e693e4f0-9708-11f0-bee7-7ff1e5e786b6,82.66312,,,6.39599,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,16:34:52.50,2025-09-21T12:34:52.5021696-04:00,2025-09-21T16:34:52.5021696Z,,v3,471426,471426,,"Janesko, Jason",806127,Right,STJ_HAW,a3a01012-471c-45b9-8840-3e63ac13cbf5,53.56405,-119.46648,11.22086,6.12478,-4.10134,-13.30409,-2.68354,8.59958,-5.74247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,230.820743,36.481446,1387.775329,0.804049,1:45,-0.608784,-0.642865,-0.464873,-69.991285,-34.742039,64.404013,-0.957554,179.871731,-0.288252,-0.036974,0.288252,-0.000645,0.957554,73.246674,-73.246634,0.000645,-0.000645,-179.871731,73.246634,0.957554,0.036974,-73.246674,-0.957554,0.000645,0.288252,-0.288252
70,2025-09-21,12:35:15.18,2,4,"Veintimilla, Patrick",10148074,Right,STJ_HAW,"Sweeney, Justin",10035659,Right,STJ_HAW,Undefined,3,Top,1,0,1,FourSeamFastBall,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,82.136,-2.237941,-4.519856,2023.010236,247.299827,2:15,6.14204,2.74082,7.24462,-30.01187,9.07221,19.00044,1.60866,0.2258,76.19145,-7.910637,-1.0293,0.449957,,,,,,,,,,,,-11.45855,5.79465,-2.48765,50,6.00532,8.85941,-119.30681,-5.38804,-16.68399,20.76452,-23.7369,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,f4223360-9708-11f0-bee7-7ff1e5e786b6,83.76893,,,5.94456,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,16:35:15.18,2025-09-21T12:35:15.1892992-04:00,2025-09-21T16:35:15.1892992Z,,v3,471426,471426,,"Janesko, Jason",806127,Right,STJ_HAW,9e87017e-1912-4a09-b084-562130168a8f,53.25773,-119.87245,10.38226,6.14329,-4.74142,-11.86845,-2.73518,9.3139,-8.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,231.387614,20.11891,1899.567731,0.938981,1:45,-0.360254,-0.746578,-0.559319,48.795522,35.443184,28.985024,0.953369,131.224493,-0.198895,13.120529,0.198895,-0.227,-0.953369,78.215773,72.433738,0.227,0.227,-131.224493,-72.433738,0.953369,-13.120529,-78.215773,-0.953369,-0.227,0.198895,-0.198895
71,2025-09-21,12:35:40.29,2,5,"Veintimilla, Patrick",10148074,Right,STJ_HAW,"Sweeney, Justin",10035659,Right,STJ_HAW,Undefined,3,Top,1,0,2,Curveball,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,1,0,,80.21378,-0.836743,-4.046241,2190.241812,85.486652,8:45,6.01169,2.62383,6.8303,-41.62664,1.32122,-3.53398,1.77764,-1.3674,72.45105,-8.649288,-4.689947,0.471674,,,,,,,,,,,,0.45075,1.50532,-2.36276,50,5.94362,8.34158,-116.20851,-2.83118,0.60156,26.65701,-30.16505,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,0321ec20-9709-11f0-bee7-7ff1e5e786b6,79.91201,,,7.76273,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,16:35:40.29,2025-09-21T12:35:40.2990000-04:00,2025-09-21T16:35:40.2990000Z,,v3,471426,471426,,"Janesko, Jason",806127,Right,STJ_HAW,0dfc7e77-876e-4475-afef-072c655f8134,53.66556,-117.04633,13.32851,6.0177,-1.8831,-15.08253,-2.62464,8.32268,0.30078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.08656,,,1.138867,,,,-0.42663,6.65932,-2.71054,79.37843,1.66828,-45.39948,-0.36324,76.84548,-6.02348,6.69934,11.28941,-13.81161,-2.72973,-39.87058,2.11941,High,High,High,,,High,High,High,34.883717,71.99393,677.042632,0.309118,7:15,-0.933235,0.162881,0.320222,15.842415,58.214985,47.332889,-0.693602,131.186986,-0.474369,-32.827797,0.474369,-0.542116,0.693602,55.630958,-43.915945,0.542116,-0.542116,-131.186986,43.915945,0.693602,32.827797,-55.630958,-0.693602,0.542116,0.474369,-0.474369
72,2025-09-21,12:36:22.07,3,1,"Veintimilla, Patrick",10148074,Right,STJ_HAW,"MASLO, AUGIE",10091362,Right,STJ_HAW,Undefined,3,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.17047,-1.892236,-4.49683,2111.304273,210.703016,1:00,6.21853,2.29294,7.37229,-14.44485,16.40887,9.1028,3.30089,-1.01587,84.28632,-4.738799,-2.824455,0.399784,,,,,,,,,,,,-6.27355,9.75981,-2.04767,50,6.10989,10.28699,-135.07795,-4.75234,-11.46093,32.5054,-14.34416,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,1bea86e0-9709-11f0-bee7-7ff1e5e786b6,94.28212,,,8.88415,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,16:36:22.07,2025-09-21T12:36:22.0772352-04:00,2025-09-21T16:36:22.0772352Z,,v3,471426,471426,,"Janesko, Jason",806127,Right,STJ_HAW,92fe2813-b223-40a7-a485-9eae1287b2f5,53.12379,-135.82758,16.2527,6.21567,-4.42154,-7.17208,-2.28796,10.5513,-5.73046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,212.278013,32.239714,1785.79099,0.845824,1:00,-0.57273,-0.469062,-0.672281,-44.585267,44.419846,11.814461,0.415986,179.89974,-0.909369,0.091173,0.909369,-0.001591,-0.415986,24.581485,24.581451,0.001591,0.001591,-179.89974,-24.581451,0.415986,-0.091173,-24.581485,-0.415986,-0.001591,0.909369,-0.909369
73,2025-09-21,12:36:40.33,3,2,"Veintimilla, Patrick",10148074,Right,STJ_HAW,"MASLO, AUGIE",10091362,Right,STJ_HAW,Undefined,3,Top,0,1,0,Curveball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,78.59011,2.033658,-1.004898,1426.237467,230.490572,1:45,6.11494,2.64886,7.50178,-32.37411,11.26205,11.59871,5.24922,2.71053,70.00711,-4.265553,1.140416,0.475439,,,,,,,,,,,,-6.5304,5.90918,-2.59671,50,6.21431,1.62391,-114.09019,3.37969,-8.3625,26.55464,-24.60702,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,26db6e20-9709-11f0-bee7-7ff1e5e786b6,79.27927,,,8.583,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,16:36:40.33,2025-09-21T12:36:40.3399168-04:00,2025-09-21T16:36:40.3399168Z,,v3,471426,471426,,"Janesko, Jason",806127,Right,STJ_HAW,dcaa7c6e-f330-4e01-83a2-6ac59780b603,52.98958,-114.78391,13.27732,6.11763,4.02253,-12.30351,-2.64199,1.84238,-4.18125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,234.977411,23.924509,1303.695952,0.914081,1:45,-0.440975,-0.733702,-0.516936,57.965923,42.749641,26.186983,0.981804,110.633858,-0.066918,10.236616,0.066918,-0.177714,-0.981804,86.100851,79.053333,0.177714,0.177714,-110.633858,-79.053333,0.981804,-10.236616,-86.100851,-0.981804,-0.177714,0.066918,-0.066918
74,2025-09-21,12:37:03.89,3,3,"Veintimilla, Patrick",10148074,Right,STJ_HAW,"MASLO, AUGIE",10091362,Right,STJ_HAW,Undefined,3,Top,0,2,0,FourSeamFastBall,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.17488,-0.758874,-3.1061,1981.28178,206.833738,1:00,6.03958,2.40097,7.34668,-19.65308,13.3906,6.2828,3.71545,0.1167,82.05045,-4.545385,-1.94926,0.413728,66.17313,40.879973,-117.264506,3795.265349,,,,,54.84241,,,-4.22134,7.75827,-2.23073,50,5.99189,6.83187,-129.74196,-2.1671,-7.23432,25.76687,-18.87827,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,34eb2190-9709-11f0-bee7-7ff1e5e786b6,91.10428,40.37295,,7.12442,,,,0.34305,3.52276,0.0482,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,16:37:03.89,2025-09-21T12:37:03.8981632-04:00,2025-09-21T16:37:03.8981632Z,,v3,471426,471426,,"Janesko, Jason",806127,Right,STJ_HAW,c1119884-8382-4cf4-a450-6eba00a44fa2,53.15291,-130.36662,12.88343,6.03888,-1.70943,-9.43914,-2.39848,7.00725,-3.61716,,0.34305,-33.61559,-4.3225,-0.17638,0.11553,-0.0622,0.0098,-0.00214,0.00044,3.52276,63.51942,-21.5889,1.98648,-0.40391,0.06901,-0.00776,0.00165,-0.00015,0.0482,-65.22814,5.92712,-1.32558,0.32944,-0.05018,0.0065,-0.00114,-0.00019,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,215.91302,38.493565,1550.705796,0.782678,1:15,-0.649734,-0.467288,-0.599572,-26.195535,53.414706,25.093933,0.304268,179.278634,-0.952511,0.687162,0.952511,-0.011993,-0.304268,17.715443,17.714127,0.011993,0.011993,-179.278634,-17.714127,0.304268,-0.687162,-17.715443,-0.304268,-0.011993,0.952511,-0.952511
